timestamp,suhu,kelembapan,mq135,mq3,mq2,label
01/12/2025 12:56,31.5,85.7,787,1555,208,Layak
01/12/2025 12:57,31.6,87.0,791,1558,206,Layak
01/12/2025 12:57,31.6,88.3,782,1535,208,Layak
01/12/2025 12:57,31.6,85.9,781,1535,208,Layak
01/12/2025 12:58,31.6,86.3,782,1559,209,Layak
01/12/2025 12:58,31.6,85.8,766,1566,210,Layak
01/12/2025 12:58,31.6,86.9,776,1563,210,Layak
01/12/2025 12:59,31.6,86.3,784,1566,208,Layak
01/12/2025 12:59,31.6,89.1,777,1567,208,Layak
01/12/2025 13:00,31.6,87.9,782,1526,206,Layak
01/12/2025 13:00,31.6,87.4,778,1568,210,Layak
01/12/2025 13:00,31.6,85.3,785,1568,208,Layak
01/12/2025 13:01,31.6,87.8,780,1567,208,Layak
01/12/2025 13:01,31.6,85.6,797,1569,208,Layak
01/12/2025 13:01,31.6,85.9,778,1566,205,Layak
01/12/2025 13:02,31.6,85.4,757,1567,174,Layak
01/12/2025 13:02,31.6,84.8,765,1566,208,Layak
01/12/2025 13:03,31.6,87.6,771,1558,208,Layak
01/12/2025 13:03,31.6,86.3,767,1567,207,Layak
01/12/2025 13:03,31.6,87.7,748,1571,208,Layak
01/12/2025 13:04,31.6,86.5,765,1575,208,Layak
01/12/2025 13:04,31.5,86.9,755,1574,205,Layak
01/12/2025 13:04,31.5,87.0,752,1577,205,Layak
01/12/2025 13:05,31.5,86.8,738,1575,208,Layak
01/12/2025 13:05,31.5,86.9,745,1577,202,Layak
01/12/2025 13:06,31.4,86.4,722,1570,203,Layak
01/12/2025 13:06,31.4,86.9,721,1557,205,Layak
01/12/2025 13:06,31.4,87.9,720,1578,203,Layak
01/12/2025 13:07,31.4,88.2,720,1567,205,Layak
01/12/2025 13:07,31.4,87.4,745,1568,204,Layak
01/12/2025 13:07,31.3,88.4,720,1569,208,Layak
01/12/2025 13:08,31.3,87.4,720,1565,203,Layak
01/12/2025 13:08,31.3,89.3,720,1567,208,Layak
01/12/2025 13:09,31.3,87.6,723,1579,203,Layak
01/12/2025 13:09,31.3,87.4,710,1568,200,Layak
01/12/2025 13:09,31.3,87.4,699,1562,202,Layak
01/12/2025 13:10,31.3,87.8,710,1574,200,Layak
01/12/2025 13:10,31.3,87.9,713,1575,203,Layak
01/12/2025 13:10,31.3,89.4,704,1575,199,Layak
01/12/2025 13:11,31.3,86.8,705,1535,218,Layak
01/12/2025 13:11,31.3,86.2,720,1560,202,Layak
01/12/2025 13:12,31.4,88.0,752,1574,205,Layak
01/12/2025 13:12,31.4,88.0,732,1555,209,Layak
01/12/2025 13:12,31.4,90.6,755,1562,199,Layak
01/12/2025 13:13,31.4,92.5,799,1584,208,Layak
01/12/2025 13:13,31.4,93.3,808,1594,208,Layak
01/12/2025 13:13,31.4,93.4,839,1609,198,Layak
01/12/2025 13:14,31.3,93.7,866,1616,205,Layak
01/12/2025 13:14,31.3,94.6,894,1615,203,Layak
01/12/2025 13:15,31.3,94.2,906,1648,203,Layak
01/12/2025 13:15,31.3,94.6,919,1615,205,Layak
01/12/2025 13:15,31.3,94.4,914,1637,208,Layak
01/12/2025 13:16,31.3,93.2,902,1634,198,Layak
01/12/2025 13:16,31.3,93.7,912,1647,198,Layak
01/12/2025 13:16,31.3,93.3,885,1637,198,Layak
01/12/2025 13:17,31.3,93.8,916,1648,202,Layak
01/12/2025 13:17,31.3,93.2,913,1653,208,Layak
01/12/2025 13:18,31.3,93.2,918,1661,207,Layak
01/12/2025 13:18,31.3,91.5,918,1651,202,Layak
01/12/2025 13:18,31.3,87.9,893,1648,198,Layak
01/12/2025 13:19,31.3,93.6,847,1641,193,Layak
01/12/2025 13:19,31.2,100.0,878,1651,195,Layak
01/12/2025 13:19,31.2,100.0,903,1661,200,Layak
01/12/2025 13:20,31.2,100.0,937,1679,203,Layak
01/12/2025 13:20,31.2,100.0,973,1685,202,Layak
01/12/2025 13:21,31.1,100.0,1001,1694,203,Layak
01/12/2025 13:21,31.1,100.0,1023,1700,204,Layak
01/12/2025 13:21,31.1,100.0,1069,1711,202,Layak
01/12/2025 13:22,31.1,100.0,1072,1711,208,Layak
01/12/2025 13:22,31.1,100.0,1091,1713,206,Layak
01/12/2025 13:22,31.1,100.0,1083,1725,208,Layak
01/12/2025 13:23,31.1,100.0,1099,1730,208,Layak
01/12/2025 13:23,31.1,100.0,1094,1735,207,Layak
01/12/2025 13:24,31.1,100.0,1127,1744,205,Layak
01/12/2025 13:24,31.1,100.0,1137,1744,213,Layak
01/12/2025 13:24,31.1,100.0,1131,1745,207,Layak
01/12/2025 13:25,31.1,100.0,1143,1755,203,Layak
01/12/2025 13:25,31.1,100.0,1164,1759,208,Layak
01/12/2025 13:25,31.1,100.0,1166,1759,208,Layak
01/12/2025 13:26,31.1,100.0,1121,1758,207,Layak
01/12/2025 13:26,31.1,100.0,1122,1757,208,Layak
01/12/2025 13:27,31.1,100.0,1159,1765,208,Layak
